request date,USD cash balance,EUR cash balance,Total cash balance in EUR,USD-EUR exchange rate,EUR-EUR exchange rate,USD deposits,EUR deposits,Total deposits in EUR,USD withdrawals,EUR withdrawals,Total withdrawals in EUR,USD investments,EUR investments,Total investment in EUR,Market value of the USD investments,Market value of the EUR investments,Total market value in EUR,P/L in USD,P/L in EUR,Total P/L in EUR
2020-04-19 21:00:00,1527.422,,1405.56427284,0.92022,,20000,,18404.4,0,,0,96629.77,,88920.6469494,504401.84,,464160.6612048,406244.65,,373834.451823
2020-04-20 21:00:00,1527.422,,1405.56427284,0.92022,,20000,,18404.4,0,,0,96629.77,,88920.6469494,504401.84,,464160.6612048,406244.65,,373834.451823
2020-04-21 21:00:00,1527.422,,1405.8392088,0.9204,,20000,,18408,0,,0,96629.77,,88938.040308,481551.45,,443219.95458,383394.26,,352876.076904
2020-04-22 21:00:00,1527.422,,1406.92367842,0.92111,,20000,,18422.2,0,,0,96629.77,,89006.6474447,501510,,461945.8761,403352.81,,371532.3068191
2020-04-23 21:00:00,1527.422,,1413.0180922,0.9251,,20000,,18502,0,,0,96629.77,,89392.200227,501751.75,,464170.543925,403594.56,,373365.327456
2020-04-24 21:00:00,1527.422,,1417.2948738,0.9279,,20000,,18558,0,,0,96629.77,,89662.763583,502803.01,,466550.912979,404645.82,,375470.856378
2020-04-25 21:00:00,1527.422,,1411.1851858,0.9239,,20000,,18478,0,,0,96629.77,,89276.244503,533147.75,,492575.206225,434990.56,,401887.778384
2020-04-26 21:00:00,1527.422,,1411.1851858,0.9239,,20000,,18478,0,,0,96629.77,,89276.244503,533147.75,,492575.206225,434990.56,,401887.778384
2020-04-27 21:00:00,1527.422,,1411.1851858,0.9239,,20000,,18478,0,,0,96629.77,,89276.244503,533147.75,,492575.206225,434990.56,,401887.778384
2020-04-28 21:00:00,1527.422,,1411.0324436,0.9238,,20000,,18476,0,,0,96629.77,,89266.581526,504624.82,,466172.408716,406467.63,,375494.796594
2020-04-29 21:00:00,1527.422,,1409.5050216,0.9228,,20000,,18456,0,,0,96629.77,,89169.951756,518368.15,,478350.12882,420210.96,,387770.673888
2020-04-30 21:00:00,1527.422,,1404.2354157,0.91935,,20000,,18387,0,,0,96629.77,,88836.5790495,522818.87,,480653.5281345,424661.68,,390412.715508
2020-05-01 21:00:00,1527.422,,1395.48328764,0.91362,,20000,,18272.4,0,,0,96629.77,,88282.8904674,497208.37,,454259.5109994,399051.18,,364581.1390716
2020-05-02 21:00:00,1527.422,,1393.68092968,0.91244,,20000,,18248.8,0,,0,96629.77,,88168.8673388,497503.94,,453942.4950136,399346.75,,364379.94857
2020-05-03 21:00:00,1527.422,,1393.68092968,0.91244,,20000,,18248.8,0,,0,96629.77,,88168.8673388,497503.94,,453942.4950136,399346.75,,364379.94857
2020-05-04 21:00:00,1527.422,,1393.68092968,0.91244,,20000,,18248.8,0,,0,96629.77,,88168.8673388,497503.94,,453942.4950136,399346.75,,364379.94857
2020-05-05 21:00:00,1527.422,,1400.75289354,0.91707,,20000,,18341.4,0,,0,96629.77,,88616.2631739,502305.25,,460649.0756175,404148.06,,370632.0613842
2020-05-06 21:00:00,1527.422,,1409.24535986,0.92263,,20000,,18452.6,0,,0,96629.77,,89153.5246951,496805.75,,458367.8891225,398648.56,,367805.1209128
2020-05-07 21:00:00,1527.422,,1414.4691431,0.92605,,20000,,18521,0,,0,96629.77,,89483.9985085,505457.03,,468078.4826315,407299.84,,377180.016832
2020-05-08 21:00:00,1527.422,,1409.4286505,0.92275,,20000,,18455,0,,0,96629.77,,89165.1202675,531936.81,,490844.6914275,433779.62,,400270.144355
2020-05-09 21:00:00,1527.422,,1409.1231661,0.92255,,20000,,18451,0,,0,96629.77,,89145.7943135,543440.24,,501350.793412,445283.05,,410795.8777775
2020-05-10 21:00:00,1527.422,,1409.1231661,0.92255,,20000,,18451,0,,0,96629.77,,89145.7943135,543440.24,,501350.793412,445283.05,,410795.8777775
2020-05-11 21:00:00,1527.422,,1409.1231661,0.92255,,20000,,18451,0,,0,96629.77,,89145.7943135,543440.24,,501350.793412,445283.05,,410795.8777775
2020-05-12 21:00:00,1527.422,,1413.04864064,0.92512,,20000,,18502.4,0,,0,96629.77,,89394.1328224,529728.48,,490062.4114176,431571.29,,399255.2318048
2020-05-13 21:00:00,1527.422,,1408.17616446,0.92193,,20000,,18438.6,0,,0,96629.77,,89085.8838561,526508.59,,485404.0643787,428351.4,,394910.006202
2020-05-14 21:00:00,1527.422,,1411.1851858,0.9239,,20000,,18478,0,,0,96629.77,,89276.244503,532110.09,,491616.512151,433952.9,,400929.08431
2020-05-15 21:00:00,1527.422,,1413.36939926,0.92533,,20000,,18506.6,0,,0,96629.77,,89414.4250741,536428.23,,496373.1340659,438271.04,,405545.3414432
2020-05-16 21:00:00,1527.422,,1411.4906702,0.9241,,20000,,18482,0,,0,96629.77,,89295.570457,536423.58,,495709.030278,438266.39,,405001.970999
2020-05-17 21:00:00,1527.422,,1411.4906702,0.9241,,20000,,18482,0,,0,96629.77,,89295.570457,536423.58,,495709.030278,438266.39,,405001.970999
2020-05-18 21:00:00,1527.422,,1411.4906702,0.9241,,20000,,18482,0,,0,96629.77,,89295.570457,536423.58,,495709.030278,438266.39,,405001.970999
2020-05-19 21:00:00,1527.422,,1399.36293952,0.91616,,20000,,18323.2,0,,0,96629.77,,88528.3300832,537671.84,,492593.4329344,439514.65,,402665.741744
2020-05-20 21:00:00,1527.422,,1397.7438722,0.9151,,20000,,18302,0,,0,96629.77,,88425.902527,551108.62,,504319.498162,452951.43,,414495.853593
2020-05-21 21:00:00,1527.422,,1390.717731,0.9105,,20000,,18210,0,,0,96629.77,,87981.405585,557888.04,,507957.06042,459730.85,,418584.938925
2020-05-22 21:00:00,1527.422,,1394.536286,0.913,,20000,,18260,0,,0,96629.77,,88222.98001,542172.05,,495003.08165,444014.86,,405385.56718
2020-05-23 21:00:00,1527.422,,1400.30230405,0.916775,,20000,,18335.5,0,,0,96629.77,,88587.75739175,536421.08,,491777.435617,438263.89,,401789.37775475
2020-05-24 21:00:00,1527.422,,1400.30230405,0.916775,,20000,,18335.5,0,,0,96629.77,,88587.75739175,536421.08,,491777.435617,438263.89,,401789.37775475
2020-05-25 21:00:00,1527.422,,1400.30230405,0.916775,,20000,,18335.5,0,,0,96629.77,,88587.75739175,536421.08,,491777.435617,438263.89,,401789.37775475
2020-05-26 21:00:00,1527.422,,1400.91938254,0.917179,,20000,,18343.58,0,,0,96629.77,,88626.79581883,536421.08,,491994.14973332,438263.89,,401966.43636631
2020-05-27 21:00:00,1527.422,,1390.8704732,0.9106,,20000,,18212,0,,0,96629.77,,87991.068562,543050.5,,494501.7853,444893.31,,405119.848086
2020-05-28 21:00:00,1527.422,,1386.4409494,0.9077,,20000,,18154,0,,0,96629.77,,87710.842229,537377.74,,487777.774598,439220.55,,398680.493235
2020-05-29 21:00:00,1527.422,,1378.6510972,0.9026,,20000,,18052,0,,0,96629.77,,87218.030402,598849.3,,540521.37818,500692.11,,451924.698486
2020-05-30 21:00:00,1527.422,,1373.7633468,0.8994,,20000,,17988,0,,0,96629.77,,86908.815138,598685.14,,538457.414916,500527.95,,450174.83823
2020-05-31 21:00:00,1527.422,,1373.7633468,0.8994,,20000,,17988,0,,0,96629.77,,86908.815138,598685.14,,538457.414916,500527.95,,450174.83823
2020-06-01 21:00:00,1527.422,,1373.7633468,0.8994,,20000,,17988,0,,0,96629.77,,86908.815138,598685.14,,538457.414916,500527.95,,450174.83823
2020-06-02 21:00:00,1527.422,,1372.8468936,0.8988,,20000,,17976,0,,0,96629.77,,86850.837276,624597.86,,561388.556568,526440.67,,473164.874196
2020-06-03 21:00:00,1527.422,,1365.0570414,0.8937,,20000,,17874,0,,0,96629.77,,86358.025449,624344.06,,557976.286422,526186.87,,470253.205719
2020-06-04 21:00:00,1527.422,,1359.40558,0.89,,20000,,17800,0,,0,96629.77,,86000.4953,629315.66,,560090.9374,531158.47,,472731.0383
2020-06-05 21:00:00,1527.422,,1347.186204,0.882,,20000,,17640,0,,0,96629.77,,85227.45714,645678.13,,569488.11066,547520.94,,482913.46908
2020-06-06 21:00:00,1527.422,,1349.37041746,0.88343,,20000,,17668.6,0,,0,96629.77,,85365.6377111,684717.15,,604899.6718245,586559.96,,518184.6654628
2020-06-07 21:00:00,1527.422,,1349.37041746,0.88343,,20000,,17668.6,0,,0,96629.77,,85365.6377111,684717.15,,604899.6718245,586559.96,,518184.6654628
2020-06-08 21:00:00,1527.422,,1349.37041746,0.88343,,20000,,17668.6,0,,0,96629.77,,85365.6377111,684717.15,,604899.6718245,586559.96,,518184.6654628
2020-06-09 21:00:00,1527.422,,1351.03530744,0.88452,,20000,,17690.4,0,,0,96629.77,,85470.9641604,663192.5,,586607.0301,565035.31,,499785.0324012
2020-06-10 21:00:00,1527.422,,1347.85826968,0.88244,,20000,,17648.8,0,,0,96629.77,,85269.9742388,668263.56,,589702.4958864,570106.37,,503084.6651428
2020-06-11 21:00:00,1527.422,,1343.91752092,0.87986,,20000,,17597.2,0,,0,96629.77,,85020.6694322,610702.57,,537332.7632402,512545.38,,450968.1780468
2020-06-12 21:00:00,1527.422,,1353.12787558,0.88589,,20000,,17717.8,0,,0,96629.77,,85603.3469453,619983.9,,549237.537171,521826.71,,462281.0641219
2020-06-13 21:00:00,1527.422,,1357.46575406,0.88873,,20000,,17774.6,0,,0,96629.77,,85877.7754921,631702.81,,561413.2383313,533545.62,,474177.9988626
2020-06-14 21:00:00,1527.422,,1357.46575406,0.88873,,20000,,17774.6,0,,0,96629.77,,85877.7754921,631702.81,,561413.2383313,533545.62,,474177.9988626
2020-06-15 21:00:00,1527.422,,1357.46575406,0.88873,,20000,,17774.6,0,,0,96629.77,,85877.7754921,631702.81,,561413.2383313,533545.62,,474177.9988626
2020-06-16 21:00:00,1527.422,,1347.20147822,0.88201,,20000,,17640.2,0,,0,96629.77,,85228.4234377,658765.23,,581037.5205123,560608.04,,494461.8973604
2020-06-17 21:00:00,1527.422,,1355.8161383,0.88765,,20000,,17753,0,,0,96629.77,,85773.4153405,656110.53,,582396.5119545,557953.34,,495267.282251
2020-06-18 21:00:00,1527.422,,1358.5654979,0.88945,,20000,,17789,0,,0,96629.77,,85947.3489265,670411.69,,596297.6776705,572254.5,,508991.765025
2020-06-19 21:00:00,1527.422,,1362.43140298,0.891981,,20000,,17839.62,0,,0,96629.77,,86191.91887437,686560.91,,612399.28706271,588403.72,,524844.93856932
2020-06-20 21:00:00,1527.422,,1366.5080923,0.89465,,20000,,17893,0,,0,96629.77,,86449.8237305,675835.89,,604636.5789885,577678.7,,516820.248955
2020-06-21 21:00:00,1527.422,,1366.5080923,0.89465,,20000,,17893,0,,0,96629.77,,86449.8237305,675835.89,,604636.5789885,577678.7,,516820.248955
2020-06-22 21:00:00,1527.422,,1366.5080923,0.89465,,20000,,17893,0,,0,96629.77,,86449.8237305,675835.89,,604636.5789885,577678.7,,516820.248955
2020-06-23 21:00:00,1527.422,,1354.1359741,0.88655,,20000,,17731,0,,0,96629.77,,85667.1225935,697767.59,,618605.8569145,599610.4,,531584.60012
2020-06-24 21:00:00,1527.422,,1350.22577378,0.88399,,20000,,17679.8,0,,0,96629.77,,85419.7503823,672137.57,,594162.8905043,573980.38,,507392.9161162
2020-06-25 21:00:00,1527.422,,1357.60322204,0.88882,,20000,,17776.4,0,,0,96629.77,,85886.4721714,679304.27,,603779.2212614,581147.08,,516535.1476456
2020-06-26 21:00:00,1527.422,,1361.0857442,0.8911,,20000,,17822,0,,0,96629.77,,86106.788047,657711.1,,586086.36121,559553.91,,498618.489201
2020-06-27 21:00:00,1527.422,,1360.6275176,0.8908,,20000,,17816,0,,0,96629.77,,86077.799116,645273.63,,574809.749604,547116.44,,487371.324752
2020-06-28 21:00:00,1527.422,,1360.6275176,0.8908,,20000,,17816,0,,0,96629.77,,86077.799116,645273.63,,574809.749604,547116.44,,487371.324752
2020-06-29 21:00:00,1527.422,,1360.6275176,0.8908,,20000,,17816,0,,0,96629.77,,86077.799116,645273.63,,574809.749604,547116.44,,487371.324752
2020-06-30 21:00:00,1527.422,,1358.04617442,0.88911,,20000,,17782.2,0,,0,96629.77,,85914.4948047,643866.83,,572468.4372213,545709.64,,485195.8980204
2020-07-01 21:00:00,1527.422,,1359.40558,0.89,,20000,,17800,0,,0,96629.77,,86000.4953,640264.79,,569835.6631,542107.6,,482475.764
2020-07-02 21:00:00,1527.422,,1357.54212516,0.88878,,20000,,17775.6,0,,0,96629.77,,85882.6069806,635416.8,,564745.743504,537259.61,,477505.5961758
2020-07-03 21:00:00,1527.422,,1359.1764667,0.88985,,20000,,17797,0,,0,96629.77,,85986.0008345,664732.23,,591511.9748655,566575.04,,504166.799344
2020-07-04 21:00:00,1527.422,,1358.04617442,0.88911,,20000,,17782.2,0,,0,96629.77,,85914.4948047,664732.23,,591020.0730153,566575.04,,503747.5338144
2020-07-05 21:00:00,1527.422,,1358.04617442,0.88911,,20000,,17782.2,0,,0,96629.77,,85914.4948047,664732.23,,591020.0730153,566575.04,,503747.5338144
2020-07-06 21:00:00,1527.422,,1358.04617442,0.88911,,20000,,17782.2,0,,0,96629.77,,85914.4948047,664732.23,,591020.0730153,566575.04,,503747.5338144
2020-07-07 21:00:00,1527.422,,1350.1646769,0.88395,,20000,,17679,0,,0,96629.77,,85415.8851915,653758.49,,577889.8172355,555601.3,,491123.769135
2020-07-08 21:00:00,1527.422,,1354.6705718,0.8869,,20000,,17738,0,,0,96629.77,,85700.943013,640594.26,,568143.049194,542437.07,,481087.437383
2020-07-09 21:00:00,1527.422,,1347.0334618,0.8819,,20000,,17638,0,,0,96629.77,,85217.794163,649000.48,,572353.523312,550843.29,,485788.697451
2020-07-10 21:00:00,1527.422,,1353.1431498,0.8859,,20000,,17718,0,,0,96629.77,,85604.313243,655474.56,,580684.912704,557317.37,,493727.458083
2020-07-11 21:00:00,1527.422,,1350.50070974,0.88417,,20000,,17683.4,0,,0,96629.77,,85437.1437409,705578.54,,623851.3777118,607421.35,,537063.7350295
2020-07-12 21:00:00,1527.422,,1350.50070974,0.88417,,20000,,17683.4,0,,0,96629.77,,85437.1437409,705578.54,,623851.3777118,607421.35,,537063.7350295
2020-07-13 21:00:00,1527.422,,1350.50070974,0.88417,,20000,,17683.4,0,,0,96629.77,,85437.1437409,705578.54,,623851.3777118,607421.35,,537063.7350295
2020-07-14 21:00:00,1527.422,,1346.28044275,0.881407,,20000,,17628.14,0,,0,96629.77,,85170.15568639,689688.69,,607896.43918683,591531.5,,521380.0048205
2020-07-15 21:00:00,1527.422,,1338.58681814,0.87637,,20000,,17527.4,0,,0,96629.77,,84683.4315349,689961.09,,604661.2004433,591803.9,,518639.183843
2020-07-16 21:00:00,1527.422,,1337.82616198,0.875872,,20000,,17517.44,0,,0,96629.77,,84635.30990944,672071.17,,588648.31981024,573913.98,,502675.18549056
2020-07-17 21:00:00,1527.422,,1340.7710316,0.8778,,20000,,17556,0,,0,96629.77,,84821.612106,656848.53,,576581.639634,558691.34,,490419.258252
2020-07-18 21:00:00,1527.422,,1334.8140858,0.8739,,20000,,17478,0,,0,96629.77,,84444.756003,681952.69,,595958.455791,583795.5,,510178.88745
2020-07-19 21:00:00,1527.422,,1334.8140858,0.8739,,20000,,17478,0,,0,96629.77,,84444.756003,681952.69,,595958.455791,583795.5,,510178.88745
2020-07-20 21:00:00,1527.422,,1334.8140858,0.8739,,20000,,17478,0,,0,96629.77,,84444.756003,681952.69,,595958.455791,583795.5,,510178.88745
2020-07-21 21:00:00,1527.422,,1332.9811794,0.8727,,20000,,17454,0,,0,96629.77,,84328.800279,675084.14,,589145.928978,576926.95,,503484.149265
2020-07-22 21:00:00,1527.422,,1324.274874,0.867,,20000,,17340,0,,0,96629.77,,83778.01059,672149.12,,582753.28704,573991.93,,497651.00331
2020-07-23 21:00:00,1527.422,,1320.3035768,0.8644,,20000,,17288,0,,0,96629.77,,83526.773188,666194.14,,575858.214616,568036.95,,491011.13958
2020-07-24 21:00:00,1527.422,,1317.18763592,0.86236,,20000,,17247.2,0,,0,96629.77,,83329.6484572,673539.11,,580833.1868996,575381.92,,496186.3525312
2020-07-25 21:00:00,1527.422,,1310.80301196,0.85818,,20000,,17163.6,0,,0,96629.77,,82925.7360186,692930.91,,594659.4483438,594773.72,,510422.9110296
2020-07-26 21:00:00,1527.422,,1310.80301196,0.85818,,20000,,17163.6,0,,0,96629.77,,82925.7360186,692930.91,,594659.4483438,594773.72,,510422.9110296
2020-07-27 21:00:00,1527.422,,1310.80301196,0.85818,,20000,,17163.6,0,,0,96629.77,,82925.7360186,692930.91,,594659.4483438,594773.72,,510422.9110296
2020-07-28 21:00:00,1527.422,,1297.80465074,0.84967,,20000,,16993.4,0,,0,96629.77,,82103.4166759,693380.92,,589144.9662964,595223.73,,505743.7466691
2020-07-29 21:00:00,1527.422,,1303.39501526,0.85333,,20000,,17066.6,0,,0,96629.77,,82457.0816341,709598.49,,605521.6794717,611441.3,,521761.204529
2020-07-30 21:00:00,1527.422,,1296.30777718,0.84869,,20000,,16973.8,0,,0,96629.77,,82008.7195013,690970.87,,586420.0676603,592813.68,,503115.0420792
2020-07-31 21:00:00,1527.422,,1286.5475506,0.8423,,20000,,16846,0,,0,96629.77,,81391.255271,688826.35,,580198.434605,590669.16,,497520.633468
2020-08-01 21:00:00,1527.422,,1296.36887406,0.84873,,20000,,16974.6,0,,0,96629.77,,82012.5846921,718318.74,,609658.6642002,620161.55,,526349.7123315
2020-08-02 21:00:00,1527.422,,1296.36887406,0.84873,,20000,,16974.6,0,,0,96629.77,,82012.5846921,718318.74,,609658.6642002,620161.55,,526349.7123315
2020-08-03 21:00:00,1527.422,,1296.36887406,0.84873,,20000,,16974.6,0,,0,96629.77,,82012.5846921,718318.74,,609658.6642002,620161.55,,526349.7123315
2020-08-04 21:00:00,1527.422,,1298.4614422,0.8501,,20000,,17002,0,,0,96629.77,,82144.967477,730340.05,,620862.076505,632182.86,,537418.649286
2020-08-05 21:00:00,1527.422,,1292.7336097,0.84635,,20000,,16927,0,,0,96629.77,,81782.6058395,751948.9,,636411.951515,653791.71,,553336.6137585
2020-08-06 21:00:00,1527.422,,1286.48645372,0.84226,,20000,,16845.2,0,,0,96629.77,,81387.3900802,768769.06,,647503.4284756,670611.87,,564829.5536262
2020-08-07 21:00:00,1527.422,,1286.089324,0.842,,20000,,16840,0,,0,96629.77,,81362.26634,821151.07,,691409.20094,722993.88,,608760.84696
2020-08-08 21:00:00,1527.422,,1296.3230514,0.8487,,20000,,16974,0,,0,96629.77,,82009.685799,823161.07,,698616.800109,725003.88,,615310.792956
2020-08-09 21:00:00,1527.422,,1296.3230514,0.8487,,20000,,16974,0,,0,96629.77,,82009.685799,823161.07,,698616.800109,725003.88,,615310.792956
2020-08-10 21:00:00,1527.422,,1296.3230514,0.8487,,20000,,16974,0,,0,96629.77,,82009.685799,823161.07,,698616.800109,725003.88,,615310.792956
2020-08-11 21:00:00,1527.422,,1301.2871729,0.85195,,20000,,17039,0,,0,96629.77,,82323.7325515,794532.35,,676901.8355825,696375.16,,593276.817562
2020-08-12 21:00:00,1527.422,,1301.42464088,0.85204,,20000,,17040.8,0,,0,96629.77,,82332.4292308,823017.18,,701243.5580472,724859.99,,617609.7058796
2020-08-13 21:00:00,1527.422,,1295.10569607,0.847903,,20000,,16958.06,0,,0,96629.77,,81932.67187231,856473.69,,726206.61117207,758316.5,,642978.8352995
2020-08-14 21:00:00,1527.422,,1292.61141594,0.84627,,20000,,16925.4,0,,0,96629.77,,81774.8754579,903464.42,,764574.8347134,805307.23,,681507.3495321
2020-08-15 21:00:00,1527.422,,1288.6859414,0.8437,,20000,,16874,0,,0,96629.77,,81526.536949,906540.65,,764848.346405,808383.46,,682033.125202
2020-08-16 21:00:00,1527.422,,1288.6859414,0.8437,,20000,,16874,0,,0,96629.77,,81526.536949,906540.65,,764848.346405,808383.46,,682033.125202
2020-08-17 21:00:00,1527.422,,1288.6859414,0.8437,,20000,,16874,0,,0,96629.77,,81526.536949,906540.65,,764848.346405,808383.46,,682033.125202
2020-08-18 21:00:00,1527.422,,1286.089324,0.842,,20000,,16840,0,,0,96629.77,,81362.26634,879232.33,,740313.62186,781075.14,,657665.26788
2020-08-19 21:00:00,1527.422,,1278.40639134,0.83697,,20000,,16739.4,0,,0,96629.77,,80876.2185969,901486.78,,754517.3902566,803329.59,,672362.7669423
2020-08-20 21:00:00,1527.422,,1289.67112859,0.844345,,20000,,16886.9,0,,0,96629.77,,81588.86315065,896382.55,,756856.12417975,798225.36,,673977.5915892
2020-08-21 21:00:00,1527.422,,1286.3948084,0.8422,,20000,,16844,0,,0,96629.77,,81381.592294,880367.68,,741445.660096,782210.49,,658777.674678
2020-08-22 21:00:00,1527.422,,1294.6428872,0.8476,,20000,,16952,0,,0,96629.77,,81903.393052,892349.93,,756355.800668,794192.74,,673157.766424
2020-08-23 21:00:00,1527.422,,1294.6428872,0.8476,,20000,,16952,0,,0,96629.77,,81903.393052,892349.93,,756355.800668,794192.74,,673157.766424
2020-08-24 21:00:00,1527.422,,1294.6428872,0.8476,,20000,,16952,0,,0,96629.77,,81903.393052,892349.93,,756355.800668,794192.74,,673157.766424
2020-08-25 21:00:00,1527.422,,1295.0247427,0.84785,,20000,,16957,0,,0,96629.77,,81927.5504945,905647.2,,767852.97852,807490.01,,684630.4049785
2020-08-26 21:00:00,1527.422,,1290.5952189,0.84495,,20000,,16899,0,,0,96629.77,,81647.3241615,907471.72,,766768.229814,809314.53,,683830.3121235
2020-08-27 21:00:00,1527.422,,1289.7551368,0.8444,,20000,,16888,0,,0,96629.77,,81594.177788,904658.28,,763893.451632,806501.09,,681009.520396
2020-08-28 21:00:00,1527.422,,1292.2753831,0.84605,,20000,,16921,0,,0,96629.77,,81753.6169085,903218.29,,764167.8342545,805061.1,,681121.943655
2020-08-29 21:00:00,1527.422,,1281.5834291,0.83905,,20000,,16781,0,,0,96629.77,,81077.2085185,900911.44,,755909.743732,802754.25,,673550.9534625
2020-08-30 21:00:00,1527.422,,1281.5834291,0.83905,,20000,,16781,0,,0,96629.77,,81077.2085185,900911.44,,755909.743732,802754.25,,673550.9534625
2020-08-31 21:00:00,1527.422,,1281.5834291,0.83905,,20000,,16781,0,,0,96629.77,,81077.2085185,900911.44,,755909.743732,802754.25,,673550.9534625
2020-09-01 21:00:00,1527.422,,1279.35339298,0.83759,,20000,,16751.8,0,,0,96629.77,,80936.1290543,898626.06,,752680.2015954,800468.87,,670464.7208233
2020-09-02 21:00:00,1527.422,,1281.0488314,0.8387,,20000,,16774,0,,0,96629.77,,81043.388099,907510.4,,761128.97248,809353.21,,678804.537227
2020-09-03 21:00:00,1527.422,,1289.25108754,0.84407,,20000,,16881.4,0,,0,96629.77,,81562.2899639,848569.44,,716252.0072208,750412.25,,633400.4678575
2020-09-04 21:00:00,1527.422,,1290.07589542,0.84461,,20000,,16892.2,0,,0,96629.77,,81614.4700397,960512.04,,811258.0741044,862354.85,,728353.5298585
2020-09-05 21:00:00,1527.422,,1290.65631578,0.84499,,20000,,16899.8,0,,0,96629.77,,81651.1893523,982932.3,,830567.964177,884775.11,,747626.1201989
2020-09-06 21:00:00,1527.422,,1290.65631578,0.84499,,20000,,16899.8,0,,0,96629.77,,81651.1893523,982932.3,,830567.964177,884775.11,,747626.1201989
2020-09-07 21:00:00,1527.422,,1290.65631578,0.84499,,20000,,16899.8,0,,0,96629.77,,81651.1893523,982932.3,,830567.964177,884775.11,,747626.1201989
2020-09-08 21:00:00,1527.422,,1292.0462698,0.8459,,20000,,16918,0,,0,96629.77,,81739.122443,982932.3,,831462.43257,884775.11,,748431.265549
