request date,USD cash balance,Total cash balance in EUR,USD-EUR exchange rate,USD deposits,Total deposits in EUR,USD withdrawals,Total withdrawals in EUR,USD investments,Total investment in EUR,Market value of the USD investments,Total market value in EUR,P/L in USD,Total P/L in EUR
2020-06-25 21:00:00,1527.422,1357.60322204,0.88882,20000,17776.4,0,0,96629.77,85886.4721714,679304.27,603779.2212614,581147.08,516535.1476456
2020-06-26 21:00:00,1527.422,1361.0857442,0.8911,20000,17822,0,0,96629.77,86106.788047,657711.1,586086.36121,559553.91,498618.489201
2020-06-27 21:00:00,1527.422,1360.6275176,0.8908,20000,17816,0,0,96629.77,86077.799116,645273.63,574809.749604,547116.44,487371.324752
2020-06-28 21:00:00,1527.422,1360.6275176,0.8908,20000,17816,0,0,96629.77,86077.799116,645273.63,574809.749604,547116.44,487371.324752
2020-06-29 21:00:00,1527.422,1360.6275176,0.8908,20000,17816,0,0,96629.77,86077.799116,645273.63,574809.749604,547116.44,487371.324752
2020-06-30 21:00:00,1527.422,1358.04617442,0.88911,20000,17782.2,0,0,96629.77,85914.4948047,643866.83,572468.4372213,545709.64,485195.8980204
2020-07-01 21:00:00,1527.422,1359.40558,0.89,20000,17800,0,0,96629.77,86000.4953,640264.79,569835.6631,542107.6,482475.764
2020-07-02 21:00:00,1527.422,1357.54212516,0.88878,20000,17775.6,0,0,96629.77,85882.6069806,635416.8,564745.743504,537259.61,477505.5961758
2020-07-03 21:00:00,1527.422,1359.1764667,0.88985,20000,17797,0,0,96629.77,85986.0008345,664732.23,591511.9748655,566575.04,504166.799344
2020-07-04 21:00:00,1527.422,1358.04617442,0.88911,20000,17782.2,0,0,96629.77,85914.4948047,664732.23,591020.0730153,566575.04,503747.5338144
2020-07-05 21:00:00,1527.422,1358.04617442,0.88911,20000,17782.2,0,0,96629.77,85914.4948047,664732.23,591020.0730153,566575.04,503747.5338144
2020-07-06 21:00:00,1527.422,1358.04617442,0.88911,20000,17782.2,0,0,96629.77,85914.4948047,664732.23,591020.0730153,566575.04,503747.5338144
2020-07-07 21:00:00,1527.422,1350.1646769,0.88395,20000,17679,0,0,96629.77,85415.8851915,653758.49,577889.8172355,555601.3,491123.769135
2020-07-08 21:00:00,1527.422,1354.6705718,0.8869,20000,17738,0,0,96629.77,85700.943013,640594.26,568143.049194,542437.07,481087.437383
2020-07-09 21:00:00,1527.422,1347.0334618,0.8819,20000,17638,0,0,96629.77,85217.794163,649000.48,572353.523312,550843.29,485788.697451
2020-07-10 21:00:00,1527.422,1353.1431498,0.8859,20000,17718,0,0,96629.77,85604.313243,655474.56,580684.912704,557317.37,493727.458083
2020-07-11 21:00:00,1527.422,1350.50070974,0.88417,20000,17683.4,0,0,96629.77,85437.1437409,705578.54,623851.3777118,607421.35,537063.7350295
2020-07-12 21:00:00,1527.422,1350.50070974,0.88417,20000,17683.4,0,0,96629.77,85437.1437409,705578.54,623851.3777118,607421.35,537063.7350295
2020-07-13 21:00:00,1527.422,1350.50070974,0.88417,20000,17683.4,0,0,96629.77,85437.1437409,705578.54,623851.3777118,607421.35,537063.7350295
2020-07-14 21:00:00,1527.422,1346.28044275,0.881407,20000,17628.14,0,0,96629.77,85170.15568639,689688.69,607896.43918683,591531.5,521380.0048205
2020-07-15 21:00:00,1527.422,1338.58681814,0.87637,20000,17527.4,0,0,96629.77,84683.4315349,689961.09,604661.2004433,591803.9,518639.183843
2020-07-16 21:00:00,1527.422,1337.82616198,0.875872,20000,17517.44,0,0,96629.77,84635.30990944,672071.17,588648.31981024,573913.98,502675.18549056
2020-07-17 21:00:00,1527.422,1340.7710316,0.8778,20000,17556,0,0,96629.77,84821.612106,656848.53,576581.639634,558691.34,490419.258252
2020-07-18 21:00:00,1527.422,1334.8140858,0.8739,20000,17478,0,0,96629.77,84444.756003,681952.69,595958.455791,583795.5,510178.88745
2020-07-19 21:00:00,1527.422,1334.8140858,0.8739,20000,17478,0,0,96629.77,84444.756003,681952.69,595958.455791,583795.5,510178.88745
2020-07-20 21:00:00,1527.422,1334.8140858,0.8739,20000,17478,0,0,96629.77,84444.756003,681952.69,595958.455791,583795.5,510178.88745
2020-07-21 21:00:00,1527.422,1332.9811794,0.8727,20000,17454,0,0,96629.77,84328.800279,675084.14,589145.928978,576926.95,503484.149265
2020-07-22 21:00:00,1527.422,1324.274874,0.867,20000,17340,0,0,96629.77,83778.01059,672149.12,582753.28704,573991.93,497651.00331
2020-07-23 21:00:00,1527.422,1320.3035768,0.8644,20000,17288,0,0,96629.77,83526.773188,666194.14,575858.214616,568036.95,491011.13958
2020-07-24 21:00:00,1527.422,1317.18763592,0.86236,20000,17247.2,0,0,96629.77,83329.6484572,673539.11,580833.1868996,575381.92,496186.3525312
2020-07-25 21:00:00,1527.422,1310.80301196,0.85818,20000,17163.6,0,0,96629.77,82925.7360186,692930.91,594659.4483438,594773.72,510422.9110296
2020-07-26 21:00:00,1527.422,1310.80301196,0.85818,20000,17163.6,0,0,96629.77,82925.7360186,692930.91,594659.4483438,594773.72,510422.9110296
2020-07-27 21:00:00,1527.422,1310.80301196,0.85818,20000,17163.6,0,0,96629.77,82925.7360186,692930.91,594659.4483438,594773.72,510422.9110296
2020-07-28 21:00:00,1527.422,1297.80465074,0.84967,20000,16993.4,0,0,96629.77,82103.4166759,693380.92,589144.9662964,595223.73,505743.7466691
2020-07-29 21:00:00,1527.422,1303.39501526,0.85333,20000,17066.6,0,0,96629.77,82457.0816341,709598.49,605521.6794717,611441.3,521761.204529
2020-07-30 21:00:00,1527.422,1296.30777718,0.84869,20000,16973.8,0,0,96629.77,82008.7195013,690970.87,586420.0676603,592813.68,503115.0420792
2020-07-31 21:00:00,1527.422,1286.5475506,0.8423,20000,16846,0,0,96629.77,81391.255271,688826.35,580198.434605,590669.16,497520.633468
2020-08-01 21:00:00,1527.422,1296.36887406,0.84873,20000,16974.6,0,0,96629.77,82012.5846921,718318.74,609658.6642002,620161.55,526349.7123315
2020-08-02 21:00:00,1527.422,1296.36887406,0.84873,20000,16974.6,0,0,96629.77,82012.5846921,718318.74,609658.6642002,620161.55,526349.7123315
2020-08-03 21:00:00,1527.422,1296.36887406,0.84873,20000,16974.6,0,0,96629.77,82012.5846921,718318.74,609658.6642002,620161.55,526349.7123315
2020-08-04 21:00:00,1527.422,1298.4614422,0.8501,20000,17002,0,0,96629.77,82144.967477,730340.05,620862.076505,632182.86,537418.649286
2020-08-05 21:00:00,1527.422,1292.7336097,0.84635,20000,16927,0,0,96629.77,81782.6058395,751948.9,636411.951515,653791.71,553336.6137585
2020-08-06 21:00:00,1527.422,1286.48645372,0.84226,20000,16845.2,0,0,96629.77,81387.3900802,768769.06,647503.4284756,670611.87,564829.5536262
2020-08-07 21:00:00,1527.422,1286.089324,0.842,20000,16840,0,0,96629.77,81362.26634,821151.07,691409.20094,722993.88,608760.84696
2020-08-08 21:00:00,1527.422,1296.3230514,0.8487,20000,16974,0,0,96629.77,82009.685799,823161.07,698616.800109,725003.88,615310.792956
2020-08-09 21:00:00,1527.422,1296.3230514,0.8487,20000,16974,0,0,96629.77,82009.685799,823161.07,698616.800109,725003.88,615310.792956
2020-08-10 21:00:00,1527.422,1296.3230514,0.8487,20000,16974,0,0,96629.77,82009.685799,823161.07,698616.800109,725003.88,615310.792956
2020-08-11 21:00:00,1527.422,1301.2871729,0.85195,20000,17039,0,0,96629.77,82323.7325515,794532.35,676901.8355825,696375.16,593276.817562
2020-08-12 21:00:00,1527.422,1301.42464088,0.85204,20000,17040.8,0,0,96629.77,82332.4292308,823017.18,701243.5580472,724859.99,617609.7058796
2020-08-13 21:00:00,1527.422,1295.10569607,0.847903,20000,16958.06,0,0,96629.77,81932.67187231,856473.69,726206.61117207,758316.5,642978.8352995
2020-08-14 21:00:00,1527.422,1292.61141594,0.84627,20000,16925.4,0,0,96629.77,81774.8754579,903464.42,764574.8347134,805307.23,681507.3495321
2020-08-15 21:00:00,1527.422,1288.6859414,0.8437,20000,16874,0,0,96629.77,81526.536949,906540.65,764848.346405,808383.46,682033.125202
2020-08-16 21:00:00,1527.422,1288.6859414,0.8437,20000,16874,0,0,96629.77,81526.536949,906540.65,764848.346405,808383.46,682033.125202
2020-08-17 21:00:00,1527.422,1288.6859414,0.8437,20000,16874,0,0,96629.77,81526.536949,906540.65,764848.346405,808383.46,682033.125202
2020-08-18 21:00:00,1527.422,1286.089324,0.842,20000,16840,0,0,96629.77,81362.26634,879232.33,740313.62186,781075.14,657665.26788
2020-08-19 21:00:00,1527.422,1278.40639134,0.83697,20000,16739.4,0,0,96629.77,80876.2185969,901486.78,754517.3902566,803329.59,672362.7669423
2020-08-20 21:00:00,1527.422,1289.67112859,0.844345,20000,16886.9,0,0,96629.77,81588.86315065,896382.55,756856.12417975,798225.36,673977.5915892
2020-08-21 21:00:00,1527.422,1286.3948084,0.8422,20000,16844,0,0,96629.77,81381.592294,880367.68,741445.660096,782210.49,658777.674678
2020-08-22 21:00:00,1527.422,1294.6428872,0.8476,20000,16952,0,0,96629.77,81903.393052,892349.93,756355.800668,794192.74,673157.766424
2020-08-23 21:00:00,1527.422,1294.6428872,0.8476,20000,16952,0,0,96629.77,81903.393052,892349.93,756355.800668,794192.74,673157.766424
2020-08-24 21:00:00,1527.422,1294.6428872,0.8476,20000,16952,0,0,96629.77,81903.393052,892349.93,756355.800668,794192.74,673157.766424
2020-08-25 21:00:00,1527.422,1295.0247427,0.84785,20000,16957,0,0,96629.77,81927.5504945,905647.2,767852.97852,807490.01,684630.4049785
2020-08-26 21:00:00,1527.422,1290.5952189,0.84495,20000,16899,0,0,96629.77,81647.3241615,907471.72,766768.229814,809314.53,683830.3121235
2020-08-27 21:00:00,1527.422,1289.7551368,0.8444,20000,16888,0,0,96629.77,81594.177788,904658.28,763893.451632,806501.09,681009.520396
2020-08-28 21:00:00,1527.422,1292.2753831,0.84605,20000,16921,0,0,96629.77,81753.6169085,903218.29,764167.8342545,805061.1,681121.943655
2020-08-29 21:00:00,1527.422,1281.5834291,0.83905,20000,16781,0,0,96629.77,81077.2085185,900911.44,755909.743732,802754.25,673550.9534625
2020-08-30 21:00:00,1527.422,1281.5834291,0.83905,20000,16781,0,0,96629.77,81077.2085185,900911.44,755909.743732,802754.25,673550.9534625
2020-08-31 21:00:00,1527.422,1281.5834291,0.83905,20000,16781,0,0,96629.77,81077.2085185,900911.44,755909.743732,802754.25,673550.9534625
2020-09-01 21:00:00,1527.422,1279.35339298,0.83759,20000,16751.8,0,0,96629.77,80936.1290543,898626.06,752680.2015954,800468.87,670464.7208233
2020-09-02 21:00:00,1527.422,1281.0488314,0.8387,20000,16774,0,0,96629.77,81043.388099,907510.4,761128.97248,809353.21,678804.537227
2020-09-03 21:00:00,1527.422,1289.25108754,0.84407,20000,16881.4,0,0,96629.77,81562.2899639,848569.44,716252.0072208,750412.25,633400.4678575
2020-09-04 21:00:00,1527.422,1290.07589542,0.84461,20000,16892.2,0,0,96629.77,81614.4700397,960512.04,811258.0741044,862354.85,728353.5298585
2020-09-05 21:00:00,1527.422,1290.65631578,0.84499,20000,16899.8,0,0,96629.77,81651.1893523,982932.3,830567.964177,884775.11,747626.1201989
2020-09-06 21:00:00,1527.422,1290.65631578,0.84499,20000,16899.8,0,0,96629.77,81651.1893523,982932.3,830567.964177,884775.11,747626.1201989
2020-09-07 21:00:00,1527.422,1290.65631578,0.84499,20000,16899.8,0,0,96629.77,81651.1893523,982932.3,830567.964177,884775.11,747626.1201989
2020-09-08 21:00:00,1527.422,1292.0462698,0.8459,20000,16918,0,0,96629.77,81739.122443,982932.3,831462.43257,884775.11,748431.265549
2020-09-09 21:00:00,1527.422,1297.6977312,0.8496,20000,16992,0,0,96629.77,82096.652592,1014657.11,862052.680656,916499.92,778658.332032
2020-09-10 21:00:00,1527.422,1293.726434,0.847,20000,16940,0,0,96629.77,81845.41519,986456.22,835528.41834,888299.03,752389.27841
2020-09-11 21:00:00,1527.422,1291.75605962,0.84571,20000,16914.2,0,0,96629.77,81720.7627867,1013297.32,856955.6764972,915140.13,773943.1593423
2020-09-12 21:00:00,1527.422,1289.7551368,0.8444,20000,16888,0,0,96629.77,81594.177788,1023889.77,864572.521788,925732.58,781688.590552
2020-09-13 21:00:00,1527.422,1289.7551368,0.8444,20000,16888,0,0,96629.77,81594.177788,1023889.77,864572.521788,925732.58,781688.590552
2020-09-14 21:00:00,1527.422,1289.7551368,0.8444,20000,16888,0,0,96629.77,81594.177788,1023889.77,864572.521788,925732.58,781688.590552
2020-09-15 21:00:00,1527.422,1286.79193812,0.84246,20000,16849.2,0,0,96629.77,81406.7160342,1080498.91,910277.1117186,982341.72,827583.6054312
2020-09-16 21:00:00,1527.422,1289.57184616,0.84428,20000,16885.6,0,0,96629.77,81582.5822156,1167377.39,985593.3828292,1069220.2,902721.230456
2020-09-17 21:00:00,1527.422,1294.04719262,0.84721,20000,16944.2,0,0,96629.77,81865.7074417,1157991.69,981062.1396849,1059834.5,897902.386745
2020-09-18 21:00:00,1527.422,1289.15944222,0.84401,20000,16880.2,0,0,96629.77,81556.4921777,1200664.55,1013372.8868455,1102507.36,930527.2369136
2020-09-19 21:00:00,1527.422,1289.4496524,0.8442,20000,16884,0,0,96629.77,81574.851834,1190056.1,1004645.35962,1091898.91,921781.059822
2020-09-20 21:00:00,1527.422,1289.4496524,0.8442,20000,16884,0,0,96629.77,81574.851834,1190056.1,1004645.35962,1091898.91,921781.059822
2020-09-21 21:00:00,1527.422,1289.4496524,0.8442,20000,16884,0,0,96629.77,81574.851834,1190056.1,1004645.35962,1091898.91,921781.059822
2020-09-22 21:00:00,1527.422,1297.94517356,0.849762,20000,16995.24,0,0,96629.77,82112.30661474,1161493.99,986993.45593038,1063336.8,903583.2058416
2020-09-23 21:00:00,1527.422,1304.55585598,0.85409,20000,17081.8,0,0,96629.77,82530.5202593,1181959.35,1009499.6612415,1083802.16,925664.5868344
2020-09-24 21:00:00,1527.422,1310.13094628,0.85774,20000,17154.8,0,0,96629.77,82883.2189198,1167025.44,1001004.4009056,1068868.25,916811.052755
2020-09-25 21:00:00,1527.422,1308.48133052,0.85666,20000,17133.2,0,0,96629.77,82778.8587682,1184206.83,1014462.6229878,1086049.64,930375.2846024
2020-09-26 21:00:00,1527.422,1312.7428379,0.85945,20000,17189,0,0,96629.77,83048.4558265,1267239.28,1089128.799196,1169082.09,1004767.6022505
2020-09-27 21:00:00,1527.422,1312.7428379,0.85945,20000,17189,0,0,96629.77,83048.4558265,1267239.28,1089128.799196,1169082.09,1004767.6022505
2020-09-28 21:00:00,1527.422,1312.7428379,0.85945,20000,17189,0,0,96629.77,83048.4558265,1267239.28,1089128.799196,1169082.09,1004767.6022505
2020-09-29 21:00:00,1527.422,1307.8550875,0.85625,20000,17125,0,0,96629.77,82739.2405625,1240535.74,1062208.727375,1142378.55,978161.6334375
2020-09-30 21:00:00,1527.422,1300.81367208,0.85164,20000,17032.8,0,0,96629.77,82293.7773228,1262864.77,1075506.1527228,1164707.58,991911.5634312
2020-10-01 21:00:00,1527.422,1302.5854816,0.8528,20000,17056,0,0,96629.77,82405.867856,1154413.46,984483.798688,1056256.27,900775.347056
2020-10-02 21:00:00,1527.422,1300.49291346,0.85143,20000,17028.6,0,0,96629.77,82273.4850711,1066558.36,908099.7844548,968401.17,824525.8081731
2020-10-03 21:00:00,1527.422,1303.21172462,0.85321,20000,17064.2,0,0,96629.77,82445.4860617,1073127.42,915603.0460182,974970.23,831854.3499383
2020-10-04 21:00:00,1527.422,1303.21172462,0.85321,20000,17064.2,0,0,96629.77,82445.4860617,1073127.42,915603.0460182,974970.23,831854.3499383
2020-10-05 21:00:00,1527.422,1303.21172462,0.85321,20000,17064.2,0,0,96629.77,82445.4860617,1073127.42,915603.0460182,974970.23,831854.3499383
2020-10-06 21:00:00,1527.422,1295.253856,0.848,20000,16960,0,0,96629.77,81942.04496,1062292.94,900824.41312,964135.75,817587.116
2020-10-07 21:00:00,1527.422,1301.30244712,0.85196,20000,17039.2,0,0,96629.77,82324.6988492,1105418.31,941772.1833876,1007261.12,858146.1837952
2020-10-08 21:00:00,1527.422,1298.0032156,0.8498,20000,16996,0,0,96629.77,82115.978546,1143726.32,971938.626736,1045569.13,888524.646674
2020-10-09 21:00:00,1527.422,1298.05514795,0.849834,20000,16996.68,0,0,96629.77,82119.26395818,1155108.16,981650.18804544,1056950.97,898232.87063898
2020-10-10 21:00:00,1527.422,1292.5808675,0.84625,20000,16925,0,0,96629.77,81772.9428625,1170892.34,990867.642725,1072735.15,907802.1206875
2020-10-11 21:00:00,1527.422,1292.5808675,0.84625,20000,16925,0,0,96629.77,81772.9428625,1170892.34,990867.642725,1072735.15,907802.1206875
2020-10-12 21:00:00,1527.422,1292.5808675,0.84625,20000,16925,0,0,96629.77,81772.9428625,1170892.34,990867.642725,1072735.15,907802.1206875
2020-10-13 21:00:00,1527.422,1292.6572386,0.8463,20000,16926,0,0,96629.77,81777.774351,1153012.88,975794.800344,1054855.69,892724.370447
2020-10-14 21:00:00,1527.422,1300.79839786,0.85163,20000,17032.6,0,0,96629.77,82292.8110251,1120763.89,954476.1516407,1022606.7,870882.543921
2020-10-15 21:00:00,1527.422,1300.599833,0.8515,20000,17030,0,0,96629.77,82280.249155,1174230.83,999857.551745,1076073.64,916276.70446
2020-10-16 21:00:00,1527.422,1304.69332396,0.85418,20000,17083.6,0,0,96629.77,82539.2169386,1164365.92,994578.0815456,1066208.73,910734.1729914
2020-10-17 21:00:00,1527.422,1303.76159654,0.85357,20000,17071.4,0,0,96629.77,82480.2727789,1116864.07,953321.6642299,1018706.88,869537.6315616
2020-10-18 21:00:00,1527.422,1303.76159654,0.85357,20000,17071.4,0,0,96629.77,82480.2727789,1116864.07,953321.6642299,1018706.88,869537.6315616
2020-10-19 21:00:00,1527.422,1303.76159654,0.85357,20000,17071.4,0,0,96629.77,82480.2727789,1116864.07,953321.6642299,1018706.88,869537.6315616
2020-10-20 21:00:00,1527.422,1297.8504734,0.8497,20000,16994,0,0,96629.77,82106.315569,1100961.47,935486.961059,1002804.28,852082.796716
2020-10-21 21:00:00,1527.422,1291.16036504,0.84532,20000,16906.4,0,0,96629.77,81683.0771764,1113651.73,941392.0804036,1015494.54,858417.8445528
2020-10-22 21:00:00,1527.422,1288.5331992,0.8436,20000,16872,0,0,96629.77,81516.873972,1116069.94,941516.601384,1017912.75,858711.1959
2020-10-23 21:00:00,1527.422,1292.77943236,0.84638,20000,16927.6,0,0,96629.77,81785.5047326,1136929.3,962274.220934,1038772.11,879195.9384618
2020-10-24 21:00:00,1527.422,1289.12889378,0.84399,20000,16879.8,0,0,96629.77,81554.5595823,1107486.81,934707.7927719,1009329.62,851864.1059838
2020-10-25 21:00:00,1527.422,1289.12889378,0.84399,20000,16879.8,0,0,96629.77,81554.5595823,1107486.81,934707.7927719,1009329.62,851864.1059838
2020-10-26 21:00:00,1527.422,1289.12889378,0.84399,20000,16879.8,0,0,96629.77,81554.5595823,1107486.81,934707.7927719,1009329.62,851864.1059838
2020-10-27 21:00:00,1527.422,1293.39040116,0.84678,20000,16935.6,0,0,96629.77,81824.1566406,1166460.79,987735.6677562,1068303.6,904618.122408
2020-10-28 21:00:00,1527.422,1296.1703092,0.8486,20000,16972,0,0,96629.77,82000.022822,1126519.7,955964.61742,1028362.51,872668.425986
2020-10-29 21:00:00,1527.422,1300.08050952,0.85116,20000,17023.2,0,0,96629.77,82247.3950332,1138122.95,968724.730122,1039965.76,885177.2562816
2020-10-30 21:00:00,1527.422,1307.87036172,0.85626,20000,17125.2,0,0,96629.77,82740.2068602,1089923.43,933257.8361718,991766.24,849209.7606624
2020-10-31 21:00:00,1527.422,1311.9791269,0.85895,20000,17179,0,0,96629.77,83000.1409415,1090740.19,936891.2862005,992583,852579.16785
2020-11-01 21:00:00,1527.422,1311.9791269,0.85895,20000,17179,0,0,96629.77,83000.1409415,1090740.19,936891.2862005,992583,852579.16785
2020-11-02 21:00:00,1527.422,1311.9791269,0.85895,20000,17179,0,0,96629.77,83000.1409415,1090740.19,936891.2862005,992583,852579.16785
2020-11-03 21:00:00,1527.422,1311.9027558,0.8589,20000,17178,0,0,96629.77,82995.309453,1122319.02,963959.806278,1024161.83,879652.595787
2020-11-04 21:00:00,1527.422,1298.58363596,0.85018,20000,17003.6,0,0,96629.77,82152.6978586,1204944.46,1024419.6810028,1106787.27,940968.4012086
2020-11-05 21:00:00,1527.422,1301.85231904,0.85232,20000,17046.4,0,0,96629.77,82359.4855664,1214825.65,1035420.198008,1116668.46,951758.8618272
2020-11-06 21:00:00,1527.422,1292.5044964,0.8462,20000,16924,0,0,96629.77,81768.111374,1223685.85,1035482.96627,1125528.66,952422.352092
2020-11-07 21:00:00,1527.422,1284.30224026,0.84083,20000,16816.6,0,0,96629.77,81249.2095091,1159267.47,974746.8668001,1061110.28,892213.3567324
2020-11-08 21:00:00,1527.422,1284.30224026,0.84083,20000,16816.6,0,0,96629.77,81249.2095091,1159267.47,974746.8668001,1061110.28,892213.3567324
2020-11-09 21:00:00,1527.422,1284.30224026,0.84083,20000,16816.6,0,0,96629.77,81249.2095091,1159267.47,974746.8668001,1061110.28,892213.3567324
2020-11-10 21:00:00,1527.422,1291.435301,0.8455,20000,16910,0,0,96629.77,81700.470535,1122419.14,949005.38287,1024261.95,866013.478725
2020-11-11 21:00:00,1527.422,1292.36702842,0.84611,20000,16922.2,0,0,96629.77,81759.4146947,1233221.74,1043441.2464314,1135064.55,960389.4664005
2020-11-12 21:00:00,1527.422,1296.59035025,0.848875,20000,16977.5,0,0,96629.77,82026.59600875,1236416.84,1049563.345055,1138259.65,966240.16039375
