request date,EUR cash balance,Total cash balance in EUR,EUR-EUR exchange rate,EUR deposits,Total deposits in EUR,EUR withdrawals,Total withdrawals in EUR,EUR investments,Total investment in EUR,Market value of the EUR investments,Total market value in EUR,P/L in EUR,Total P/L in EUR
2022-03-10 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7120.12,7120.12,-70.21,-70.21
2022-03-11 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7100.98,7100.98,-89.35,-89.35
2022-03-12 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7114.4,7114.4,-75.93,-75.93
2022-03-13 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7100.14,7100.14,-90.19,-90.19
2022-03-14 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7095.56,7095.56,-94.77,-94.77
2022-03-15 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7140.43,7140.43,-49.9,-49.9
2022-03-16 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7174.05,7174.05,-16.28,-16.28
2022-03-17 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7167.59,7167.59,-22.74,-22.74
2022-03-18 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7238.3,7238.3,47.97,47.97
2022-03-19 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7237.24,7237.24,46.91,46.91
2022-03-20 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7202.06,7202.06,11.73,11.73
2022-03-21 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7197.77,7197.77,7.44,7.44
2022-03-22 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7254.84,7254.84,64.51,64.51
2022-03-23 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7253.73,7253.73,63.4,63.4
2022-03-24 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7338.21,7338.21,147.88,147.88
2022-03-25 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7363.4,7363.4,173.07,173.07
2022-03-26 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7364.84,7364.84,174.51,174.51
2022-03-27 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7387.51,7387.51,197.18,197.18
2022-03-28 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7547.47,7547.47,357.14,357.14
2022-03-29 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7501.51,7501.51,311.18,311.18
2022-03-30 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7464.02,7464.02,273.69,273.69
2022-03-31 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7427.52,7427.52,237.19,237.19
2022-04-01 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7453.42,7453.42,263.09,263.09
2022-04-02 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7428.74,7428.74,238.41,238.41
2022-04-03 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7461.18,7461.18,270.85,270.85
2022-04-04 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7428.85,7428.85,238.52,238.52
2022-04-05 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7463.56,7463.56,273.23,273.23
2022-04-06 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7358.66,7358.66,168.33,168.33
2022-04-07 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7356.61,7356.61,166.28,166.28
2022-04-08 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7313.57,7313.57,123.24,123.24
2022-04-09 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7296.97,7296.97,106.64,106.64
2022-04-10 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7326.67,7326.67,136.34,136.34
2022-04-11 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7190.14,7190.14,-0.19,-0.19
2022-04-12 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7192.82,7192.82,-121.26,-121.26
2022-04-13 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7195.39,7195.39,-118.69,-118.69
2022-04-14 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7192.82,7192.82,-121.26,-121.26
2022-04-15 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7193.79,7193.79,-120.29,-120.29
2022-04-16 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7193.47,7193.47,-120.61,-120.61
2022-04-17 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7193.47,7193.47,-120.61,-120.61
2022-04-18 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7192.18,7192.18,-121.9,-121.9
2022-04-19 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7192.18,7192.18,-121.9,-121.9
2022-04-20 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7190.26,7190.26,-123.82,-123.82
2022-04-21 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7190.26,7190.26,-123.82,-123.82
2022-04-22 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7189.61,7189.61,-124.47,-124.47
2022-04-23 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7189.93,7189.93,-124.15,-124.15
2022-04-24 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7188.33,7188.33,-125.75,-125.75
2022-04-25 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7190.26,7190.26,-123.82,-123.82
2022-04-26 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7187.37,7187.37,-126.71,-126.71
2022-04-27 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7187.05,7187.05,-127.03,-127.03
2022-04-28 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7187.69,7187.69,-126.39,-126.39
2022-04-29 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7184.16,7184.16,-129.92,-129.92
2022-04-30 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7182.87,7182.87,-131.21,-131.21
2022-05-01 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7181.59,7181.59,-132.49,-132.49
2022-05-02 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7179.34,7179.34,-134.74,-134.74
2022-05-03 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7179.99,7179.99,-134.09,-134.09
2022-05-04 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7181.91,7181.91,-132.17,-132.17
2022-05-05 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7178.06,7178.06,-136.02,-136.02
2022-05-06 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7177.74,7177.74,-136.34,-136.34
2022-05-07 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7177.74,7177.74,-136.34,-136.34
2022-05-08 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7174.21,7174.21,-139.87,-139.87
2022-05-09 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7162.65,7162.65,-151.43,-151.43
2022-05-10 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7168.11,7168.11,-145.97,-145.97
2022-05-11 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7154.31,7154.31,-159.77,-159.77
2022-05-12 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7150.78,7150.78,-163.3,-163.3
2022-05-13 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7156.88,7156.88,-157.2,-157.2
2022-05-14 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7153.99,7153.99,-160.09,-160.09
2022-05-15 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7155.91,7155.91,-158.17,-158.17
2022-05-16 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7154.31,7154.31,-159.77,-159.77
2022-05-17 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7154.63,7154.63,-159.45,-159.45
2022-05-18 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7153.35,7153.35,-160.73,-160.73
2022-05-19 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7153.35,7153.35,-160.73,-160.73
2022-05-20 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.06,7152.06,-162.02,-162.02
2022-05-21 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7153.03,7153.03,-161.05,-161.05
2022-05-22 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7153.35,7153.35,-160.73,-160.73
2022-05-23 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7153.35,7153.35,-160.73,-160.73
2022-05-24 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.06,7152.06,-162.02,-162.02
2022-05-25 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.06,7152.06,-162.02,-162.02
2022-05-26 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7149.82,7149.82,-164.26,-164.26
2022-05-27 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7148.21,7148.21,-165.87,-165.87
2022-05-28 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.71,7152.71,-161.37,-161.37
2022-05-29 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7150.46,7150.46,-163.62,-163.62
2022-05-30 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.06,7152.06,-162.02,-162.02
2022-05-31 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.06,7152.06,-162.02,-162.02
2022-06-01 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7149.82,7149.82,-164.26,-164.26
2022-06-02 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7152.71,7152.71,-161.37,-161.37
2022-06-03 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7148.85,7148.85,-165.23,-165.23
2022-06-04 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7149.5,7149.5,-164.58,-164.58
2022-06-05 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7149.5,7149.5,-164.58,-164.58
2022-06-06 21:00:00,7117.07930528,7117.07930528,1,7000,7000,0,0,197,197,7149.82,7149.82,-164.26,-164.26
2022-06-07 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,7190.04,7190.04,-120.75,-120.75
2022-06-08 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,7170.94,7170.94,-139.85,-139.85
2022-06-09 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,7181.87,7181.87,-128.92,-128.92
2022-06-10 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,7095.06,7095.06,-215.73,-215.73
2022-06-11 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6971.2,6971.2,-339.59,-339.59
2022-06-12 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6934.77,6934.77,-376.02,-376.02
2022-06-13 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6674.69,6674.69,-636.1,-636.1
2022-06-14 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6653.28,6653.28,-657.51,-657.51
2022-06-15 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6627.36,6627.36,-683.43,-683.43
2022-06-16 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6541.72,6541.72,-769.07,-769.07
2022-06-17 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6523,6523,-787.79,-787.79
2022-06-18 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6384.67,6384.67,-926.12,-926.12
2022-06-19 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6560.2,6560.2,-750.59,-750.59
2022-06-20 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6540.23,6540.23,-770.56,-770.56
2022-06-21 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6586.97,6586.97,-723.82,-723.82
2022-06-22 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6520.67,6520.67,-790.12,-790.12
2022-06-23 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6545.93,6545.93,-764.86,-764.86
2022-06-24 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6658.71,6658.71,-652.08,-652.08
2022-06-25 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6652.02,6652.02,-658.77,-658.77
2022-06-26 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6657.46,6657.46,-653.33,-653.33
2022-06-27 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6632.9,6632.9,-677.89,-677.89
2022-06-28 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6602.85,6602.85,-707.94,-707.94
2022-06-29 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6555.69,6555.69,-755.1,-755.1
2022-06-30 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6470.68,6470.68,-840.11,-840.11
2022-07-01 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6525.48,6525.48,-785.31,-785.31
2022-07-02 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6526.01,6526.01,-784.78,-784.78
2022-07-03 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6515.66,6515.66,-795.13,-795.13
2022-07-04 21:00:00,5468.71916528,5468.71916528,1,7000,7000,0,0,1842.07,1842.07,6584.02,6584.02,-726.77,-726.77
2022-07-05 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6598.34,6598.34,-711.48,-711.48
2022-07-06 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6655.67,6655.67,-654.15,-654.15
2022-07-07 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6759.85,6759.85,-549.97,-549.97
2022-07-08 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6756.44,6756.44,-553.38,-553.38
2022-07-09 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6754.56,6754.56,-555.26,-555.26
2022-07-10 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6674.65,6674.65,-635.17,-635.17
2022-07-11 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6670.34,6670.34,-639.48,-639.48
2022-07-12 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6560.48,6560.48,-749.34,-749.34
2022-07-13 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6587.91,6587.91,-721.91,-721.91
2022-07-14 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6724.68,6724.68,-585.14,-585.14
2022-07-15 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6783.09,6783.09,-526.73,-526.73
2022-07-16 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6875.2,6875.2,-434.62,-434.62
2022-07-17 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6861.84,6861.84,-447.98,-447.98
2022-07-18 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7012.96,7012.96,-296.86,-296.86
2022-07-19 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7131.24,7131.24,-178.58,-178.58
2022-07-20 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7143.96,7143.96,-165.86,-165.86
2022-07-21 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7098.26,7098.26,-211.56,-211.56
2022-07-22 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7130.16,7130.16,-179.66,-179.66
2022-07-23 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7030.75,7030.75,-279.07,-279.07
2022-07-24 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7143.1,7143.1,-166.72,-166.72
2022-07-25 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7031.3,7031.3,-278.52,-278.52
2022-07-26 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,6887.78,6887.78,-422.04,-422.04
2022-07-27 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7124.94,7124.94,-184.88,-184.88
2022-07-28 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7297.49,7297.49,-12.33,-12.33
2022-07-29 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7295.47,7295.47,-14.35,-14.35
2022-07-30 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7310.9,7310.9,1.08,1.08
2022-07-31 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7271.8,7271.8,-38.02,-38.02
2022-08-01 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7165.68,7165.68,-144.14,-144.14
2022-08-02 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7188.81,7188.81,-121.01,-121.01
2022-08-03 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7237.31,7237.31,-72.51,-72.51
2022-08-04 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7131.21,7131.21,-178.61,-178.61
2022-08-05 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7220.94,7220.94,-88.88,-88.88
2022-08-06 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7277.58,7277.58,-32.24,-32.24
2022-08-07 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7269.63,7269.63,-40.19,-40.19
2022-08-08 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7351.95,7351.95,42.13,42.13
2022-08-09 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7243.39,7243.39,-66.43,-66.43
2022-08-10 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7352.58,7352.58,42.76,42.76
2022-08-11 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7434.34,7434.34,124.52,124.52
2022-08-12 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7481.12,7481.12,171.3,171.3
2022-08-13 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7554.67,7554.67,244.85,244.85
2022-08-14 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7508.14,7508.14,198.32,198.32
2022-08-15 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7495.65,7495.65,185.83,185.83
2022-08-16 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7460.56,7460.56,150.74,150.74
2022-08-17 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7424.45,7424.45,114.63,114.63
2022-08-18 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7456.35,7456.35,146.53,146.53
2022-08-19 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7255.44,7255.44,-54.38,-54.38
2022-08-20 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7118.08,7118.08,-191.74,-191.74
2022-08-21 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7179.6,7179.6,-130.22,-130.22
2022-08-22 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7122.94,7122.94,-186.88,-186.88
2022-08-23 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7233.31,7233.31,-76.51,-76.51
2022-08-24 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7247.33,7247.33,-62.49,-62.49
2022-08-25 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7275.99,7275.99,-33.83,-33.83
2022-08-26 21:00:00,4983.49189778,4983.49189778,1,7000,7000,0,0,2326.33,2326.33,7109.9,7109.9,-199.92,-199.92
2022-08-27 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6969.7,6969.7,-338.06,-338.06
2022-08-28 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7006.02,7006.02,-301.74,-301.74
2022-08-29 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7073.93,7073.93,-233.83,-233.83
2022-08-30 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7010.09,7010.09,-297.67,-297.67
2022-08-31 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7080.26,7080.26,-227.5,-227.5
2022-09-01 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7121.97,7121.97,-185.79,-185.79
2022-09-02 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7154.5,7154.5,-153.26,-153.26
2022-09-03 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7108.48,7108.48,-199.28,-199.28
2022-09-04 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7132.76,7132.76,-175,-175
2022-09-05 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7171.1,7171.1,-136.66,-136.66
2022-09-06 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7132.85,7132.85,-174.91,-174.91
2022-09-07 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7113.95,7113.95,-193.81,-193.81
2022-09-08 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7212.3,7212.3,-95.46,-95.46
2022-09-09 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7377.15,7377.15,69.39,69.39
2022-09-10 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7426.13,7426.13,118.37,118.37
2022-09-11 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7473.21,7473.21,165.45,165.45
2022-09-12 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7416.96,7416.96,109.2,109.2
2022-09-13 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7163.47,7163.47,-144.29,-144.29
2022-09-14 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,7150.46,7150.46,-157.3,-157.3
2022-09-15 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6998.43,6998.43,-309.33,-309.33
2022-09-16 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6876.48,6876.48,-431.28,-431.28
2022-09-17 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6954.88,6954.88,-352.88,-352.88
2022-09-18 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6779,6779,-528.76,-528.76
2022-09-19 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6721.65,6721.65,-586.11,-586.11
2022-09-20 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6731.52,6731.52,-576.24,-576.24
2022-09-21 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6813.9,6813.9,-493.86,-493.86
2022-09-22 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6700.4,6700.4,-607.36,-607.36
2022-09-23 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6704.14,6704.14,-603.62,-603.62
2022-09-24 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6811.68,6811.68,-496.08,-496.08
2022-09-25 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6721.32,6721.32,-586.44,-586.44
2022-09-26 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6812.52,6812.52,-495.24,-495.24
2022-09-27 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6797.59,6797.59,-510.17,-510.17
2022-09-28 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6790.92,6790.92,-516.84,-516.84
2022-09-29 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6762.75,6762.75,-545.01,-545.01
2022-09-30 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6802.6,6802.6,-505.16,-505.16
2022-10-01 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6735.13,6735.13,-572.63,-572.63
2022-10-02 21:00:00,3950.88400418,3950.88400418,1,7000,7000,0,0,3356.88,3356.88,6697.05,6697.05,-610.71,-610.71
